"Time","Vmon.U1","Vmon.U2","Vmon.U3","Vmon.U4","Vmon.U5","Vmon.U6","Vmon.U7","Vmon.U8","Vmon.U9","Vmon.U10"
1604919792097,0.861579921875,0.861954765625,0.86195703125,0.8619153125,0.8618709375,0.861764765625,0.861815859375,0.862108515625,0.861567734375,0.861978203125
1604919805564,0.862279375,0.862653515625,0.862661640625,0.862621640625,0.86256390625,0.8624653125,0.86250015625,0.862823984375,0.862267890625,0.862684453125
1604919819016,0.861470859375,0.86185328125,0.86185984375,0.8618159375,0.8617671875,0.8616565625,0.861712421875,0.86200078125,0.861465,0.861875390625
1604919832491,0.86176328125,0.8621221875,0.862122734375,0.862090546875,0.8620284375,0.86192859375,0.861985625,0.862286875,0.861733359375,0.862146484375
1604919845885,0.862143671875,0.86252703125,0.86252515625,0.862483515625,0.862431875,0.86233265625,0.862383515625,0.86267578125,0.86213375,0.862546875
1604919859276,0.861668046875,0.862048359375,0.862050078125,0.862012890625,0.861958515625,0.86185609375,0.861908671875,0.8621965625,0.861663828125,0.862076328125
1604919872647,0.861551015625,0.86193140625,0.861936328125,0.861898359375,0.861846640625,0.861737421875,0.861788671875,0.86208078125,0.86154375,0.861955234375
1604919886003,0.8621171875,0.862488046875,0.862489140625,0.86244796875,0.862398203125,0.862288828125,0.862343125,0.862651015625,0.862088671875,0.862505703125
1604919899408,0.873881484375,0.8736696875,0.873710625,0.87356640625,0.873742265625,0.873509921875,0.873455546875,0.87331578125,0.873096875,0.873235078125
1604919912938,0.884278984375,0.8835365625,0.883611796875,0.8833903125,0.8837346875,0.88339765625,0.88324984375,0.882746484375,0.882791328125,0.882687109375
1604919926380,0.895093984375,0.89382,0.893930703125,0.893632890625,0.89415,0.893723671875,0.89348078125,0.8925878125,0.892909140625,0.89255953125
1604919939732,0.905533125,0.9037246875,0.903887265625,0.903519296875,0.904205625,0.90368890625,0.903347265625,0.902069921875,0.902663203125,0.902071484375
1604919953081,0.915656875,0.91331640625,0.9135284375,0.913106875,0.913939453125,0.913334921875,0.912877578125,0.911212734375,0.912078046875,0.91125109375
1604919966476,0.926471328125,0.9236084375,0.923877578125,0.923398125,0.92438671875,0.92371671875,0.923133046875,0.921068515625,0.922211328125,0.92115234375
1604919979866,0.936824375,0.933420234375,0.933759921875,0.933242421875,0.93437328125,0.93363609375,0.932928125,0.93046625,0.931876328125,0.930583125
1604919993244,0.946738671875,0.942796875,0.94319578125,0.9426453125,0.943916953125,0.94309765625,0.942264765625,0.9394075,0.941081328125,0.939543515625
1604920006612,0.957096640625,0.95260265625,0.953079921875,0.952508359375,0.953912265625,0.953024140625,0.952055859375,0.94881578125,0.950721171875,0.94895609375
1604920019986,0.967553046875,0.962515078125,0.963070625,0.9624846875,0.96402640625,0.963066171875,0.961958046875,0.95830703125,0.960471640625,0.958463984375
1604920033328,0.97746359375,0.97187578125,0.972522421875,0.97193015625,0.973609296875,0.9725790625,0.971333828125,0.9672615625,0.969681796875,0.967438515625
1604920046692,0.98772359375,0.981610859375,0.98234640625,0.981743984375,0.98355765625,0.982464921875,0.981068359375,0.9765609375,0.979249453125,0.9767690625
1604920060038,0.998277109375,0.991613359375,0.992446015625,0.991855859375,0.9937934375,0.99264640625,0.991094765625,0.986183359375,0.98909859375,0.98638
1604920073431,1.008071171875,1.000851796875,1.00179109375,1.001207109375,1.00326828125,1.00207,1.000353671875,0.99501109375,0.99817015625,0.995213515625
1604920086827,1.018112109375,1.0103559375,1.0114034375,1.01082953125,1.013022734375,1.011775546875,1.00991375,1.004089609375,1.007510390625,1.004314765625
1604920100205,1.02889171875,1.0205828125,1.0217465625,1.02119734375,1.02352453125,1.0222278125,1.02022640625,1.013934140625,1.01760578125,1.014156640625
1604920113681,1.032909140625,1.024373828125,1.025631484375,1.02511203125,1.027515859375,1.026182578125,1.024123828125,1.017593359375,1.021319453125,1.01771640625
1604920127080,1.042257734375,1.03320421875,1.0345746875,1.03408078125,1.036610078125,1.035240625,1.033198125,1.026029140625,1.02999875,1.0261665625
1604920140630,1.05348984375,1.043829765625,1.045317421875,1.044865234375,1.0475240625,1.046107265625,1.043995390625,1.0362571875,1.040467890625,1.03637296875
1604920154115,1.06316328125,1.052968125,1.05457859375,1.0541584375,1.056945390625,1.055494296875,1.053509765625,1.04500109375,1.04946265625,1.04512484375
1604920167554,1.072659921875,1.0619003125,1.0636303125,1.063259921875,1.06615453125,1.064678359375,1.06275671875,1.053574296875,1.058242578125,1.05365671875
1604920180911,1.0829084375,1.071602890625,1.073463984375,1.07314125,1.076158828125,1.074645625,1.0728178125,1.0629165625,1.067808671875,1.06296296875
1604920194280,1.092755859375,1.080925625,1.08290609375,1.082621640625,1.085766171875,1.084220390625,1.0825334375,1.0718478125,1.07699125,1.071877890625
1604920207656,1.102013828125,1.08959484375,1.09170421875,1.0914834375,1.09472953125,1.09315796875,1.091624609375,1.080161796875,1.085493046875,1.0801434375
1604920221088,1.11219640625,1.0992175,1.101451484375,1.101284375,1.1046446875,1.1030446875,1.10170265625,1.08940375,1.09496484375,1.0893446875
1604920234509,1.122070234375,1.108535234375,1.11089484375,1.11078421875,1.1142571875,1.11264046875,1.111526640625,1.0983609375,1.10414375,1.098250625
1604920247907,1.1316253125,1.1174853125,1.119970546875,1.119919453125,1.123510234375,1.12186703125,1.12100796875,1.106883359375,1.11291703125,1.1067628125
1604920261263,1.141450625,1.126744140625,1.1293496875,1.12935765625,1.133045390625,1.1313834375,1.130833984375,1.115758828125,1.12200390625,1.11559171875
1604920274590,1.151204453125,1.135928515625,1.13864875,1.138725703125,1.142517578125,1.1408296875,1.1406540625,1.124587734375,1.1310146875,1.124336484375
1604920287983,1.16099796875,1.145086015625,1.147921796875,1.14806578125,1.151951875,1.15025546875,1.15045828125,1.13332609375,1.139981640625,1.133023203125
1604920301440,1.170814453125,1.15430453125,1.15724796875,1.1574534375,1.161424296875,1.15971484375,1.16033953125,1.142137421875,1.148995859375,1.141762578125
1604920314969,1.18090609375,1.16385578125,1.166896875,1.167152265625,1.17122109375,1.169505390625,1.17062125,1.151286328125,1.158351015625,1.15084140625
1604920328381,1.18949515625,1.171823828125,1.17496796875,1.1752884375,1.179428828125,1.1777115625,1.179337890625,1.158831015625,1.166096640625,1.158328203125
1604920341824,1.19890875,1.180641953125,1.183861171875,1.18424140625,1.188453046875,1.18672921875,1.188959453125,1.167222734375,1.17467015625,1.1666225
1604920355201,1.20922421875,1.190394765625,1.193683515625,1.194123671875,1.198378046875,1.196671796875,1.19958046875,1.17656,1.184176484375,1.175837578125
1604920368633,1.2174240625,1.197974453125,1.2013321875,1.201830234375,1.206142421875,1.204427109375,1.2081015625,1.18368515625,1.1914834375,1.182866171875
1604920382016,1.22665203125,1.206628125,1.210030859375,1.21058375,1.2149340625,1.213231953125,1.2177571875,1.191878984375,1.1998409375,1.190972734375
1604920395447,1.2310971875,1.210860546875,1.21428359375,1.21483875,1.219213515625,1.217506484375,1.222696328125,1.19586546875,1.203843046875,1.194813984375
1604920408817,1.240327421875,1.219450859375,1.222911796875,1.223514921875,1.2279178125,1.22622828125,1.23218296875,1.20394234375,1.212103359375,1.202791875
1604920422201,1.24869265625,1.2272446875,1.230729453125,1.23137296875,1.235776171875,1.234107265625,1.24084875,1.21127109375,1.219578828125,1.210007890625
1604920435568,1.2574971875,1.23556046875,1.239037734375,1.23972046875,1.244109765625,1.24247265625,1.24998515625,1.219141796875,1.2275484375,1.21769296875
1604920449031,1.265457890625,1.24297140625,1.2464509375,1.247147265625,1.2515265625,1.24992078125,1.258241484375,1.2260634375,1.234597890625,1.2244534375
1604920462361,1.27304453125,1.2500228125,1.253483203125,1.2542003125,1.258561171875,1.25697578125,1.26625078125,1.232604609375,1.24125828125,1.23082171875
1604920475699,1.2821225,1.258699375,1.262112265625,1.262819453125,1.26715375,1.265623046875,1.27577328125,1.2407590625,1.249545859375,1.238762421875
1604920489131,1.290189140625,1.266266640625,1.2696203125,1.2703496875,1.274640078125,1.273155078125,1.2840528125,1.247800234375,1.256688984375,1.24560828125
1604920502518,1.290575546875,1.266499140625,1.269808203125,1.27050140625,1.27472265625,1.273228359375,1.284562421875,1.2478196875,1.2566271875,1.245429609375
1604920515914,1.29046765625,1.266476015625,1.269711640625,1.270332109375,1.274511953125,1.272993671875,1.28442796875,1.247603359375,1.256351484375,1.24505265625
1604920529261,1.288917734375,1.26487328125,1.26807546875,1.268644453125,1.27277265625,1.271221484375,1.282455390625,1.245850703125,1.25453796875,1.243211015625
1604920542632,1.284639609375,1.260673515625,1.263841328125,1.264349375,1.26841640625,1.266806171875,1.277627578125,1.241644375,1.25018859375,1.23892328125
1604920556065,1.275653125,1.25221,1.25532875,1.2557184375,1.25977359375,1.25806765625,1.2681321875,1.233395390625,1.24171390625,1.230601640625
1604920569451,1.266665234375,1.243741640625,1.24681296875,1.247101953125,1.251134296875,1.249345859375,1.2583965625,1.225160546875,1.233252890625,1.222323046875
1604920582841,1.25644578125,1.233908671875,1.2369725,1.237163984375,1.241195546875,1.239271328125,1.246775703125,1.21556421875,1.2234478125,1.2127540625
1604920596288,1.24835984375,1.2263196875,1.229361796875,1.229450703125,1.2334865625,1.231474296875,1.2376915625,1.20824625,1.215941875,1.2054396875
1604920609624,1.2404675,1.218956640625,1.22196234375,1.221967109375,1.226016875,1.223935625,1.228964375,1.2011925,1.208719375,1.1983959375
1604920623050,1.229925859375,1.208859765625,1.2118634375,1.211795546875,1.215841640625,1.21365515625,1.217446796875,1.19143390625,1.198752421875,1.188687890625
1604920636474,1.220915234375,1.200471015625,1.203453046875,1.203283984375,1.207366953125,1.205102734375,1.207796015625,1.18342453125,1.190555546875,1.180729921875
1604920649826,1.214274296875,1.194336796875,1.197298828125,1.197084921875,1.201176640625,1.198871171875,1.2006134375,1.1776621875,1.184637265625,1.174999609375
1604920663252,1.208060234375,1.18835359375,1.191341484375,1.19107171875,1.195194765625,1.192828828125,1.1938703125,1.171901328125,1.178802890625,1.1693321875
1604920676685,1.199509453125,1.18035703125,1.183328359375,1.183000546875,1.187144921875,1.1847359375,1.185161953125,1.164319453125,1.17104625,1.16181125
1604920690136,1.191847578125,1.173283359375,1.176251796875,1.175859375,1.180048203125,1.177592578125,1.177498515625,1.15769984375,1.164266015625,1.155243671875
1604920703485,1.182314140625,1.164287578125,1.167259609375,1.166809453125,1.1710390625,1.1685328125,1.167944140625,1.149116328125,1.155539609375,1.146761796875
1604920716817,1.17306828125,1.155639375,1.1586034375,1.158108671875,1.162372265625,1.159827578125,1.15882359375,1.140961171875,1.14720640625,1.138684453125
